1698859520800, 4.569884, 2
1698859520800, 4.788708, 2
1698859520800, 4.997533, 2
1698859520800, 5.197631, 2
1698859520800, 5.390027, 2
1698859520802, 5.575554, 2
1698859520802, 5.754909, 2
1698859520802, 5.928673, 2
1698859520802, 6.097345, 2
1698859520803, 1.000000, 3
1698859520803, 2.000000, 3
1698859520804, 1.000000, 2
1698859520804, 1.000000, 2
1698859520804, 1.000000, 2
1698859520804, 1.000000, 2
1698859520804, 2.000000, 2
1698859520805, 2.500000, 2
1698859520807, 2.900000, 2
1698859520807, 2.000000, 2
1698859520807, 2.500000, 2
1698859520807, 2.900000, 2
1698859520807, 2.000000, 2
1698859520807, 2.500000, 2
1698859520807, 2.900000, 2
1698859520807, 3.244828, 2
1698859520809, 3.553010, 2
1698859520809, 3.834462, 2
1698859520809, 4.095255, 2
1698859520809, 4.339440, 2
1698859520812, 4.569884, 2
1698859520812, 4.788708, 2
1698859520812, 4.997533, 2
1698859520812, 5.197631, 2
1698859520812, 5.390027, 2
1698859520814, 5.575554, 2
1698859520814, 5.754909, 2
1698859520814, 5.928673, 2
1698859520814, 6.097345, 2
1698859520814, 6.261351, 2
1698859520814, 6.421061, 2
1698859520817, 6.576798, 2
1698859520817, 6.728848, 2
1698859520817, 6.877461, 2
1698859520817, 7.022864, 2
1698859520817, 7.165256, 2
1698859520817, 1.000000, 3
1698859520817, 2.000000, 3
1698859520819, 3.000000, 3
1698859520819, 3.333333, 3
1698859520819, 3.633333, 3
1698859520819, 3.908563, 3
1698859520819, 4.164411, 3
1698859520819, 4.404541, 3
1698859520822, 4.631579, 3
1698859520822, 4.847488, 3
1698859520822, 5.053781, 3
1698859520822, 5.251652, 3
1698859520822, 5.442069, 3
1698859520825, 5.625822, 3
1698859520825, 5.803574, 3
1698859520825, 5.975882, 3
1698859520825, 6.143221, 3
1698859520825, 6.306002, 3
1698859520825, 6.464581, 3
1698859520827, 6.619270, 3
1698859520827, 6.770344, 3
1698859520827, 6.918047, 3
1698859520827, 7.062597, 3
1698859520827, 7.204188, 3
1698859520827, 7.342996, 3
1698859520827, 7.479180, 3
1698859520829, 7.612885, 3
1698859520829, 7.744241, 3
1698859520829, 7.873369, 3
1698859520830, 8.000380, 3
1698859520830, 8.125374, 3
1698859520830, 8.248446, 3
1698859520830, 8.369680, 3
1698859520830, 8.489160, 3
1698859520831, 8.606956, 3
1698859520831, 8.723142, 3
1698859520831, 8.837779, 3
1698859520832, 8.950930, 3
1698859520832, 1.000000, 4
1698859520832, 1.000000, 2
1698859520832, 1.000000, 2
1698859520832, 1.000000, 2
1698859520832, 2.000000, 2
1698859520834, 1.000000, 2
1698859520834, 1.000000, 2
1698859520834, 2.000000, 2
1698859520834, 2.500000, 2
1698859520834, 2.900000, 2
1698859520834, 2.000000, 2
1698859520835, 2.500000, 2
1698859520835, 2.900000, 2
1698859520836, 2.000000, 2
1698859520836, 2.500000, 2
1698859520836, 2.900000, 2
1698859520836, 3.244828, 2
1698859520836, 3.553010, 2
1698859520839, 3.834462, 2
1698859520839, 4.095255, 2
1698859520839, 4.339440, 2
1698859520839, 4.569884, 2
1698859520841, 4.788708, 2
1698859520841, 4.997533, 2
1698859520841, 5.197631, 2
1698859520841, 5.390027, 2
1698859520841, 5.575554, 2
1698859520844, 5.754909, 2
1698859520844, 5.928673, 2
1698859520844, 6.097345, 2
1698859520844, 6.261351, 2
1698859520844, 6.421061, 2
1698859520844, 6.576798, 2
1698859520846, 6.728848, 2
1698859520846, 6.877461, 2
1698859520846, 7.022864, 2
1698859520846, 7.165256, 2
1698859520846, 7.304818, 2
1698859520847, 1.000000, 3
1698859520847, 2.000000, 3
1698859520848, 2.000000, 2
1698859520848, 1.000000, 2
1698859520848, 1.000000, 2
1698859520848, 1.000000, 2
1698859520848, 1.000000, 2
1698859520848, 2.000000, 2
1698859520849, 2.500000, 2
1698859520850, 2.000000, 2
1698859520850, 2.500000, 2
1698859520850, 2.900000, 2
1698859520850, 2.000000, 2
1698859520850, 2.500000, 2
1698859520850, 2.900000, 2
1698859520851, 3.244828, 2
1698859520851, 3.553010, 2
1698859520852, 3.834462, 2
1698859520853, 4.095255, 2
1698859520853, 4.339440, 2
1698859520853, 4.569884, 2
1698859520855, 4.788708, 2
1698859520856, 4.997533, 2
1698859520856, 5.197631, 2
1698859520856, 5.390027, 2
1698859520856, 5.575554, 2
1698859520857, 5.754909, 2
1698859520858, 5.928673, 2
1698859520858, 6.097345, 2
1698859520858, 6.261351, 2
1698859520858, 6.421061, 2
1698859520858, 6.576798, 2
1698859520859, 6.728848, 2
1698859520861, 6.877461, 2
1698859520861, 7.022864, 2
1698859520861, 1.000000, 3
1698859520861, 1.000000, 2
1698859520861, 1.000000, 2
1698859520861, 2.000000, 2
1698859520862, 2.000000, 2
1698859520863, 2.500000, 2
1698859520863, 2.900000, 2
1698859520863, 3.244828, 2
1698859520863, 3.553010, 2
1698859520863, 2.000000, 2
1698859520863, 2.500000, 2
1698859520864, 2.900000, 2
1698859520866, 3.244828, 2
1698859520866, 3.553010, 2
1698859520866, 3.834462, 2
1698859520866, 4.095255, 2
1698859520868, 4.339440, 2
1698859520868, 4.569884, 2
1698859520868, 4.788708, 2
1698859520868, 4.997533, 2
1698859520868, 5.197631, 2
1698859520871, 5.390027, 2
1698859520871, 5.575554, 2
1698859520871, 5.754909, 2
1698859520871, 5.928673, 2
1698859520871, 6.097345, 2
1698859520871, 6.261351, 2
1698859520874, 6.421061, 2
1698859520874, 6.576798, 2
1698859520874, 6.728848, 2
1698859520874, 6.877461, 2
1698859520874, 7.022864, 2
1698859520874, 7.165256, 2
1698859520874, 7.304818, 2
1698859520876, 7.441714, 2
1698859520876, 7.576092, 2
1698859520876, 7.708086, 2
1698859520876, 7.837820, 2
1698859520876, 7.965406, 2
1698859520876, 1.000000, 4
1698859520876, 1.000000, 2
1698859520876, 2.000000, 2
1698859520878, 2.500000, 2
1698859520879, 2.900000, 2
1698859520879, 3.244828, 2
1698859520879, 3.553010, 2
1698859520879, 3.834462, 2
1698859520879, 2.000000, 2
1698859520879, 2.500000, 2
1698859520882, 2.900000, 2
1698859520882, 3.244828, 2
1698859520882, 3.553010, 2
1698859520882, 3.834462, 2
1698859520884, 4.095255, 2
1698859520884, 4.339440, 2
1698859520884, 4.569884, 2
1698859520884, 4.788708, 2
1698859520887, 4.997533, 2
1698859520887, 5.197631, 2
1698859520887, 5.390027, 2
1698859520887, 5.575554, 2
1698859520887, 5.754909, 2
1698859520890, 5.928673, 2
1698859520890, 6.097345, 2
1698859520890, 6.261351, 2
1698859520890, 6.421061, 2
1698859520890, 6.576798, 2
1698859520890, 6.728848, 2
1698859520892, 6.877461, 2
1698859520892, 7.022864, 2
1698859520892, 7.165256, 2
1698859520892, 7.304818, 2
1698859520892, 7.441714, 2
1698859520892, 7.576092, 2
1698859520892, 7.708086, 2
1698859520895, 7.837820, 2
1698859520895, 7.965406, 2
1698859520895, 8.090949, 2
1698859520895, 8.214544, 2
1698859520895, 8.336280, 2
1698859520895, 8.456238, 2
1698859520895, 8.574493, 2
1698859520895, 8.691118, 2
1698859520898, 8.806178, 2
1698859520898, 8.919735, 2
1698859520898, 9.031846, 2
1698859520898, 9.142566, 2
1698859520898, 9.251945, 2
1698859520898, 9.360030, 2
1698859520898, 9.466867, 2
1698859520898, 1.000000, 4
1698859520898, 2.000000, 4
1698859520900, 3.000000, 4
1698859520900, 4.000000, 4
1698859520900, 4.250000, 4
1698859520900, 4.485294, 4
1698859520900, 1.000000, 2
1698859520900, 1.000000, 2
1698859520900, 1.000000, 2
1698859520900, 2.000000, 2
1698859520900, 2.500000, 2
1698859520903, 2.900000, 2
1698859520903, 2.000000, 2
1698859520903, 2.500000, 2
1698859520903, 2.900000, 2
1698859520905, 3.244828, 2
1698859520906, 3.553010, 2
1698859520906, 3.834462, 2
1698859520908, 4.095255, 2
1698859520908, 4.339440, 2
1698859520908, 4.569884, 2
1698859520910, 2.000000, 2
1698859520910, 2.500000, 2
1698859520910, 2.900000, 2
1698859520910, 2.000000, 2
1698859520911, 2.500000, 2
1698859520913, 2.000000, 2
1698859520915, 2.500000, 2
1698859520915, 2.900000, 2
1698859520915, 1.000000, 2
1698859520915, 2.000000, 2
1698859520917, 2.500000, 2
1698859520918, 2.900000, 2
1698859520920, 3.244828, 2
1698859520920, 3.553010, 2
1698859520920, 3.834462, 2
1698859520922, 4.095255, 2
1698859520922, 4.339440, 2
1698859520922, 4.569884, 2
1698859520922, 4.788708, 2
1698859520925, 4.997533, 2
1698859520925, 5.197631, 2
1698859520925, 5.390027, 2
